corpus_id,entry_no,definition,present,present_1sg,imperfective,perfective,imperative,infinitive,entry_type,h_root,glottal_root,aspect_class,prefix_class,tense_present_class,set_a,plural,animate_objects,variant_present,variant_incompletive,variant_completive,variant_immediate,variant_infinitive
776,806,he/she is dropping him/her (refers to flexible object),katonhtiha,tsiyatonhtiha,katonhtisko'i,utonhthanv'i,hiyatonhta,utonhtohti,Eventful,atonht,atonht,cause,a_stem,a_present,True,False,True,1,1,1,1,1
777,807,it is falling from a hanging position (refers to flexible object),katoska,katoska,katosko'i,utosv'i,hatohi,utohisti,Eventful,ato,ato,sk-s-hi-hihst,a_stem,a_present,True,False,False,1,1,1,1,1
788,818,he/she is hanging up it (refers to a flexible object),katv'vska,tsiyatv'vska,katv'vsko'i,utvnv'i,hatv'vka,utvti,Eventful,at,at,vsk-long,a_stem,a_present,True,False,True,1,1,1,2,1
788,818,he/she is hanging up it (refers to a flexible object),katv'vska,tsiyatv'vska,katv'vsko'i,utvnv'i,hatv'vka,utvti,Eventful,atv,atv,vsk-post-v,a_stem,a_present,True,False,True,1,1,1,1,1
796,826,he/she is pecking it,kakwayohiha,tsiyakwayo'iha,kakwayohiho'i,uwakwayolhv'i,hiyakwayo'a,uwakwayosti,Eventful,akwayo,akwayo,hih-lh,vowel_stem,a_present,True,False,True,1,1,1,2,1
798,828,he/she is putting it into a container,kalhtiha,tsilotiha,kalhtisko'i,ulhthanv'i,hilhta,ulhtohti,Eventful,lht,lhot,cause,r_stem,a_present,True,False,False,1,1,1,1,1
798,828,he/she is putting it into a container,kalhtiha,tsilotiha,kalhtisko'i,ulhthanv'i,hilhta,ulhtohti,Eventful,lht,lhot,cause,r_stem,a_present,True,False,True,1,1,1,1,1
798,828,he/she is putting it into a container,kalhtiha,tsilotiha,kalhtisko'i,ulhthanv'i,hilhta,ulhtohti,Eventful,lht,lot,cause,r_stem,a_present,True,False,False,1,1,1,1,1
798,828,he/she is putting it into a container,kalhtiha,tsilotiha,kalhtisko'i,ulhthanv'i,hilhta,ulhtohti,Eventful,lht,lot,cause,r_stem,a_present,True,False,True,1,1,1,1,1
803,833,he/she is sleeping,kalhiha,tsi'liha,kalhiho'i,,hilhvna,ulhvnhti,StativeNoImp,lhi,lhi,stative-h,r_stem,a_present,True,False,False,1,1,1,1,1
803,833,he/she is sleeping,kalhiha,tsi'liha,kalhiho'i,,hilhvna,ulhvnhti,StativeNoImp,lhi,lhi,stative-h,r_stem,a_present,True,False,True,1,1,1,1,1
803,833,he/she is sleeping,kalhiha,tsi'liha,kalhiho'i,,hilhvna,ulhvnhti,StativeNoImp,lhih,lhih,stative,r_stem,a_present,True,False,False,1,1,1,1,1
803,833,he/she is sleeping,kalhiha,tsi'liha,kalhiho'i,,hilhvna,ulhvnhti,StativeNoImp,lhih,lhih,stative,r_stem,a_present,True,False,True,1,1,1,1,1
811,841,he/she is putting it in a hole or a container,kalhvska,tsi'lvska,kalhvsko'i,ulhanv'i,hilhvka,ulhti,Eventful,l,l,hvsk-han,r_stem,a_present,True,False,False,1,1,1,1,1
811,841,he/she is putting it in a hole or a container,kalhvska,tsi'lvska,kalhvsko'i,ulhanv'i,hilhvka,ulhti,Eventful,l,l,hvsk-han,r_stem,a_present,True,False,True,1,1,1,1,1
812,842,he/she is sleepy,kalhvska,tsi'lvska,kalhvsko'i,ulhvnhv'i,hilhvna,ulhvnhti,Eventful,lh,lh,vnh-vsk,r_stem,a_present,True,False,False,1,1,1,1,3
812,842,he/she is sleepy,kalhvska,tsi'lvska,kalhvsko'i,ulhvnhv'i,hilhvna,ulhvnhti,Eventful,lh,lh,vnh-vsk,r_stem,a_present,True,False,True,1,1,1,1,3
813,843,he/she is taking it somewhere by hand (refers to a flexible object),kanheka,tsi'neka,kanheko'i,unhvsv'i,hinhuka,unhvsti,Eventful,nh,nh,go,r_stem,a_present,True,False,False,1,1,1,1,1
813,843,he/she is taking it somewhere by hand (refers to a flexible object),kanheka,tsi'neka,kanheko'i,unhvsv'i,hinhuka,unhvsti,Eventful,nh,nh,go,r_stem,a_present,True,False,True,1,1,1,1,1
815,845,he/she is handling it (refers to a flexible object),kanhitoha,tsi'nitoha,kanhitoho'i,unhitolv'i,hinhita,unhitasti,Eventful,nhit,nhit,be-at,r_stem,a_present,True,False,False,1,1,1,1,1
815,845,he/she is handling it (refers to a flexible object),kanhitoha,tsi'nitoha,kanhitoho'i,unhitolv'i,hinhita,unhitasti,Eventful,nhit,nhit,be-at,r_stem,a_present,True,False,True,1,1,1,1,1
818,848,he/she is eating it (refers to a flexible object),kayhe'a,tsiyaye'a,kayhesko'i,uwayha'v'i,hiyayaka,uwayhesti,Eventful,ayh,ay,e-aka,vowel_stem,a_present,True,False,True,1,1,1,1,1
821,851,he/she is scratching him/her,katsalikoska,tsiyatsalikoska,katsalikosko'i,uwatsalikosv'i,hiyatsalikola,uwatsalikosti,Eventful,atsaliko,atsaliko,sk-s-la,vowel_stem,a_present,True,False,True,1,1,1,1,1
823,853,he/she is pricking him/her,katsayohiha,tsiyatsayo'iha,katsayohiho'i,uwatsayolhv'i,hiyatsayo'a,uwatsayosti,Eventful,atsayo,atsayo,hih-lh,vowel_stem,a_present,True,False,True,1,1,1,2,1
826,856,he/she is leaving a living thing behind,kakhahiya'a,tsiyakhahiya'a,kakhahiyasko'i,uwakhahiyv'i,hiyakhahiya,uwakhahiyasti,Eventful,akhahiy,akhahiy,a,vowel_stem,a_present,True,False,True,1,1,1,1,1
827,857,he/she is giving him/her a living thing,kakhaneha,tsiyakhaneha,kakhaneho'i,uwakhanelv'i,hiyakhasi,uwakhanehti,Eventful,akhan,akhan,apl,vowel_stem,a_present,True,False,True,1,1,1,1,1
829,859,he/she is wrapping him/her,kakwhenvska,tsiyakwhenvska,kakwhenvsko'i,uwakwhenvnhv'i,hiyakwhenvna,uwakwhenvhti,Eventful,akwhen,akwhen,vnh-vsk,vowel_stem,a_present,True,False,True,1,1,1,1,2
830,860,he/she is putting it in a container (refers to a long object),kalati'a,tsilati'a,kalatisko'i,ulatv'i,hilata,ulatisti,Eventful,lat,lat,i-a-i,r_stem,a_present,True,False,False,1,1,1,1,1
830,860,he/she is putting it in a container (refers to a long object),kalati'a,tsilati'a,kalatisko'i,ulatv'i,hilata,ulatisti,Eventful,lat,lat,i-a-i,r_stem,a_present,True,False,True,1,1,1,1,1
833,863,he/she is taking it out of a container (refers to a solid or flexible object),kale'a,tsile'a,kalesko'i,ulesv'i,hilaki,ulesti,Eventful,l,l,rev-e,r_stem,a_present,True,False,False,1,1,1,1,1
833,863,he/she is taking it out of a container (refers to a solid or flexible object),kale'a,tsile'a,kalesko'i,ulesv'i,hilaki,ulesti,Eventful,l,l,rev-e,r_stem,a_present,True,False,True,1,1,1,1,1
837,867,he/she is burning,kaleyvska,tsileyvska,kaleyvsko'i,uleyvsv'i,hileyvhi,uleyvhisti,Eventful,leyv,leyv,sk-s-hi-hihst,r_stem,a_present,True,False,False,1,1,1,1,1
837,867,he/she is burning,kaleyvska,tsileyvska,kaleyvsko'i,uleyvsv'i,hileyvhi,uleyvhisti,Eventful,leyv,leyv,sk-s-hi-hihst,r_stem,a_present,True,False,True,1,1,1,1,1
838,868,it is falling from an upright position (refers to a long object eg tree‚ pole),kaleyvska,tsileyvska,kaleyvsko'i,uleyvsv'i,hileyvhi,uleyvhisti,Eventful,leyv,leyv,sk-s-hi-hihst,r_stem,a_present,True,False,False,1,1,1,1,1
838,868,it is falling from an upright position (refers to a long object eg tree‚ pole),kaleyvska,tsileyvska,kaleyvsko'i,uleyvsv'i,hileyvhi,uleyvhisti,Eventful,leyv,leyv,sk-s-hi-hihst,r_stem,a_present,True,False,True,1,1,1,1,1
840,870,it is burning (refers to forest or grass),kalika,,kaliko'i,ulitsv'i,,,Eventful,ali,,become,a_stem,a_present,True,False,False,1,1,1,1,1
840,870,it is burning (refers to forest or grass),kalika,,kaliko'i,ulitsv'i,,,Eventful,ali,,become,a_stem,a_present,True,False,True,1,1,1,1,1
840,870,it is burning (refers to forest or grass),kalika,,kaliko'i,ulitsv'i,,,Eventful,li,,become,r_stem,a_present,True,False,False,1,1,1,1,1
840,870,it is burning (refers to forest or grass),kalika,,kaliko'i,ulitsv'i,,,Eventful,li,,become,r_stem,a_present,True,False,True,1,1,1,1,1
842,872,it is dying (refers to an animal or plant),kaliwhoka,tsiliwoka,kaliwhoko'i,uliwhotsv'i,hiliwhoki,uliwhosti,Eventful,liwho,liwo,become,r_stem,a_present,True,False,False,1,1,1,1,1
842,872,it is dying (refers to an animal or plant),kaliwhoka,tsiliwoka,kaliwhoko'i,uliwhotsv'i,hiliwhoki,uliwhosti,Eventful,liwho,liwo,become,r_stem,a_present,True,False,True,1,1,1,1,1
845,875,he/she is hoeing it,kaloki'a,tsiloki'a,kalokisko'i,ulokanv'i,hilokvka,ulokoti,Eventful,lok,lok,i-vka,r_stem,a_present,True,False,False,1,1,1,1,1
845,875,he/she is hoeing it,kaloki'a,tsiloki'a,kalokisko'i,ulokanv'i,hilokvka,ulokoti,Eventful,lok,lok,i-vka,r_stem,a_present,True,False,True,1,1,1,1,1
848,878,he/she is stopping by (where on the way somewhere),kalohistiha,tsilo'istiha,kalohistisko'i,ulohisthanv'i,hilohista,ulohistohti,Eventful,lohist,lo'ist,cause,r_stem,a_present,True,False,False,1,1,1,1,1
848,878,he/she is stopping by (where on the way somewhere),kalohistiha,tsilo'istiha,kalohistisko'i,ulohisthanv'i,hilohista,ulohistohti,Eventful,lohist,lo'ist,cause,r_stem,a_present,True,False,True,1,1,1,1,1
850,880,he/she is overtaking him/her,kalohiseha,tsilo'iseha,kalohiseho'i,ulohiselv'i,hilo'isi,ulohisehti,Eventful,lohis,lo'is,apl,r_stem,a_present,True,False,True,1,1,1,1,1
852,882,he/she is bluffing him/her,kalonastiha,tsilonastiha,kalonastisko'i,ulonasthanv'i,hilonasta,ulonastohti,Eventful,lonast,lonast,cause,r_stem,a_present,True,False,False,1,1,1,1,1
852,882,he/she is bluffing him/her,kalonastiha,tsilonastiha,kalonastisko'i,ulonasthanv'i,hilonasta,ulonastohti,Eventful,lonast,lonast,cause,r_stem,a_present,True,False,True,1,1,1,1,1
853,883,he/she is oiling it,kalone'a,tsilone'a,kalonesko'i,ulone'v'i,hilona,uloneti,Eventful,lon,lon,e-a,r_stem,a_present,True,False,False,1,1,1,1,1
853,883,he/she is oiling it,kalone'a,tsilone'a,kalonesko'i,ulone'v'i,hilona,uloneti,Eventful,lon,lon,e-a,r_stem,a_present,True,False,True,1,1,1,1,1
854,884,he/she is making him/her fall from an elevated position,kalonhtiha,tsilonhtiha,kalonhtisko'i,ulonhthanv'i,hilonhta,ulonhtohti,Eventful,lonht,lonht,cause,r_stem,a_present,True,False,False,1,1,1,1,1
854,884,he/she is making him/her fall from an elevated position,kalonhtiha,tsilonhtiha,kalonhtisko'i,ulonhthanv'i,hilonhta,ulonhtohti,Eventful,lonht,lonht,cause,r_stem,a_present,True,False,True,1,1,1,1,1
855,885,he/she is cheating,kalonuheha,tsilonu'eha,kalonuhesko'i,ulonuhelhv'i,hilonuhvla,ulonuhehti,Eventful,lonu,lonu,apl-active-h,r_stem,a_present,True,False,False,1,1,1,1,1
855,885,he/she is cheating,kalonuheha,tsilonu'eha,kalonuhesko'i,ulonuhelhv'i,hilonuhvla,ulonuhehti,Eventful,lonu,lonu,apl-active-h,r_stem,a_present,True,False,True,1,1,1,1,1
855,885,he/she is cheating,kalonuheha,tsilonu'eha,kalonuhesko'i,ulonuhelhv'i,hilonuhvla,ulonuhehti,Eventful,lonuh,lonu',apl-active-',r_stem,a_present,True,False,False,1,1,1,1,1
855,885,he/she is cheating,kalonuheha,tsilonu'eha,kalonuhesko'i,ulonuhelhv'i,hilonuhvla,ulonuhehti,Eventful,lonuh,lonu',apl-active-',r_stem,a_present,True,False,True,1,1,1,1,1
856,886,he/she is passing by without stopping,kaloska,tsiloska,kalosko'i,ulosv'i,hilohi,ulohisti,Eventful,lo,lo,sk-s-hi-hihst,r_stem,a_present,True,False,False,1,1,1,1,1
856,886,he/she is passing by without stopping,kaloska,tsiloska,kalosko'i,ulosv'i,hilohi,ulohisti,Eventful,lo,lo,sk-s-hi-hihst,r_stem,a_present,True,False,True,1,1,1,1,1
857,887,he/she is falling from an elevated position,kaloska,tsiloska,kalosko'i,ulosv'i,hilohi,ulohisti,Eventful,lo,lo,sk-s-hi-hihst,r_stem,a_present,True,False,False,1,1,1,1,1
857,887,he/she is falling from an elevated position,kaloska,tsiloska,kalosko'i,ulosv'i,hilohi,ulohisti,Eventful,lo,lo,sk-s-hi-hihst,r_stem,a_present,True,False,True,1,1,1,1,1
859,889,it’s lacking,kaluloka,tsiluloka,kaluloko'i,ululotsv'i,hiluloki,ululosti,Eventful,lulo,lulo,become,r_stem,a_present,True,False,False,1,1,1,1,1
859,889,it’s lacking,kaluloka,tsiluloka,kaluloko'i,ululotsv'i,hiluloki,ululosti,Eventful,lulo,lulo,become,r_stem,a_present,True,False,True,1,1,1,1,1
870,900,he/she is putting it in a hole or a container (refers to a flexible object),kalvska,tsilvska,kalvsko'i,ulvnv'i,hilv'vka,ulvti,Eventful,l,l,vsk,r_stem,a_present,True,False,False,1,1,1,2,1
870,900,he/she is putting it in a hole or a container (refers to a flexible object),kalvska,tsilvska,kalvsko'i,ulvnv'i,hilv'vka,ulvti,Eventful,l,l,vsk,r_stem,a_present,True,False,True,1,1,1,2,1
871,901,he/she is selling it,kanateka,tsinateka,kanateko'i,unatinvsv'i,hinatuka,unatinvti,Eventful,nat,nat,go-in,r_stem,a_present,True,False,False,1,1,1,1,1
871,901,he/she is selling it,kanateka,tsinateka,kanateko'i,unatinvsv'i,hinatuka,unatinvti,Eventful,nat,nat,go-in,r_stem,a_present,True,False,True,1,1,1,1,1
873,903,he/she is hiring him/her,kanalhvska,tsinalhvska,kanalhvsko'i,unalhvnv'i,hinalhv'vka,unalhvti,Eventful,nalh,nalh,vsk,r_stem,a_present,True,False,False,1,1,1,2,1
873,903,he/she is hiring him/her,kanalhvska,tsinalhvska,kanalhvsko'i,unalhvnv'i,hinalhv'vka,unalhvti,Eventful,nalh,nalh,vsk,r_stem,a_present,True,False,True,1,1,1,2,1
876,906,he/she is finding it (refers to a flexible object),kanawhthiha,tsinawhthiha,kanawhthisko'i,unawhthvhv'i,hinawhtha,unawhthvhti,Eventful,nawhth,nawhth,ih-vh,r_stem,a_present,True,False,False,1,1,1,1,2
876,906,he/she is finding it (refers to a flexible object),kanawhthiha,tsinawhthiha,kanawhthisko'i,unawhthvhv'i,hinawhtha,unawhthvhti,Eventful,nawhth,nawhth,ih-vh,r_stem,a_present,True,False,True,1,1,1,1,2
877,907,he/she is taking it somewhere (refers to an animal‚ flexible object),kanawitiha,tsinawitiha,kanawitisko'i,unawitvhv'i,hinawita,unawithti,Eventful,nawit,nawit,ih-vh,r_stem,a_present,True,False,False,1,1,1,1,1
877,907,he/she is taking it somewhere (refers to an animal‚ flexible object),kanawitiha,tsinawitiha,kanawitisko'i,unawitvhv'i,hinawita,unawithti,Eventful,nawit,nawit,ih-vh,r_stem,a_present,True,False,True,1,1,1,1,1
879,909,he/she is getting it (refers to a flexible object),kane'a,tsine'a,kanesko'i,unesv'i,hinaki,unesti,Eventful,n,n,rev-e,r_stem,a_present,True,False,False,1,1,1,1,1
879,909,he/she is getting it (refers to a flexible object),kane'a,tsine'a,kanesko'i,unesv'i,hinaki,unesti,Eventful,n,n,rev-e,r_stem,a_present,True,False,True,1,1,1,1,1
880,910,he/she is changing it,kanetliyv'a,tsinetliyv'a,kanetliyvsko'i,unetliyvsv'i,hinetliyvna,unetliyvsti,Eventful,netliy,netliy,v-vhs,r_stem,a_present,True,False,False,1,1,1,1,1
880,910,he/she is changing it,kanetliyv'a,tsinetliyv'a,kanetliyvsko'i,unetliyvsv'i,hinetliyvna,unetliyvsti,Eventful,netliy,netliy,v-vhs,r_stem,a_present,True,False,True,1,1,1,1,1
883,913,he/she is peeling him/her,kanekaliha,tsinekaliha,kanekalisko'i,unekalvhv'i,hinekala,unekalhti,Eventful,nekal,nekal,ih-vh,r_stem,a_present,True,False,False,1,1,1,1,1
883,913,he/she is peeling him/her,kanekaliha,tsinekaliha,kanekalisko'i,unekalvhv'i,hinekala,unekalhti,Eventful,nekal,nekal,ih-vh,r_stem,a_present,True,False,True,1,1,1,1,1
884,914,he/she is getting some liquid,kaneki'a,tsineki'a,kanekisko'i,unekisv'i,hineki,unekisti,Eventful,ne,ne,rev-gi,r_stem,a_present,True,False,False,1,1,1,1,1
884,914,he/she is getting some liquid,kaneki'a,tsineki'a,kanekisko'i,unekisv'i,hineki,unekisti,Eventful,ne,ne,rev-gi,r_stem,a_present,True,False,True,1,1,1,1,1
884,914,he/she is getting some liquid,kaneki'a,tsineki'a,kanekisko'i,unekisv'i,hineki,unekisti,Eventful,nek,nek,rev-i,r_stem,a_present,True,False,False,1,1,1,1,1
884,914,he/she is getting some liquid,kaneki'a,tsineki'a,kanekisko'i,unekisv'i,hineki,unekisti,Eventful,nek,nek,rev-i,r_stem,a_present,True,False,True,1,1,1,1,1
885,915,he/she is taking liquid from him/her,kaneki'eha,tsineki'eha,kaneki'eho'i,uneki'elv'i,hinekisi,uneki'ehti,Eventful,neki',neki',apl,r_stem,a_present,True,False,False,1,1,1,1,1
885,915,he/she is taking liquid from him/her,kaneki'eha,tsineki'eha,kaneki'eho'i,uneki'elv'i,hinekisi,uneki'ehti,Eventful,neki',neki',apl,r_stem,a_present,True,False,True,1,1,1,1,1
886,916,he/she is bewitching him/her,kanekuti'a,tsinekuti'a,kanekutisko'i,unekutv'i,hinekuta,unekutisti,Eventful,nekut,nekut,i-a-i,r_stem,a_present,True,False,False,1,1,1,1,1
886,916,he/she is bewitching him/her,kanekuti'a,tsinekuti'a,kanekutisko'i,unekutv'i,hinekuta,unekutisti,Eventful,nekut,nekut,i-a-i,r_stem,a_present,True,False,True,1,1,1,1,1
887,917,he/she is holding it in his/her hand (refers to a long object),kaneha,tsineha,kaneho'i,,hinehesti,,Eventful,n,n,stative-eh,r_stem,a_present,True,False,False,1,1,1,2,1
887,917,he/she is holding it in his/her hand (refers to a long object),kaneha,tsineha,kaneho'i,,hinehesti,,Eventful,n,n,stative-eh,r_stem,a_present,True,False,True,1,1,1,2,1
887,917,he/she is holding it in his/her hand (refers to a long object),kaneha,tsineha,kaneho'i,,hinehesti,,Eventful,ne,ne,stative-h,r_stem,a_present,True,False,False,1,1,1,2,1
887,917,he/she is holding it in his/her hand (refers to a long object),kaneha,tsineha,kaneho'i,,hinehesti,,Eventful,ne,ne,stative-h,r_stem,a_present,True,False,True,1,1,1,2,1
887,917,he/she is holding it in his/her hand (refers to a long object),kaneha,tsineha,kaneho'i,,hinehesti,,Eventful,neh,neh,stative,r_stem,a_present,True,False,False,1,1,1,2,1
887,917,he/she is holding it in his/her hand (refers to a long object),kaneha,tsineha,kaneho'i,,hinehesti,,Eventful,neh,neh,stative,r_stem,a_present,True,False,True,1,1,1,2,1
888,918,he/she is leaving some liquid,kanehiya'a,tsine'iya'a,kanehiyasko'i,unehiyv'i,hinehiya,unehiyasti,Eventful,nehiy,ne'iy,a,r_stem,a_present,True,False,False,1,1,1,1,1
888,918,he/she is leaving some liquid,kanehiya'a,tsine'iya'a,kanehiyasko'i,unehiyv'i,hinehiya,unehiyasti,Eventful,nehiy,ne'iy,a,r_stem,a_present,True,False,True,1,1,1,1,1
890,920,he/she is finding some liquid,kanewhahthiha,tsinewahthiha,kanewhahthisko'i,unewhahthvhv'i,hinewhahtha,unewhahthvhti,Eventful,newhahth,newahth,ih-vh,r_stem,a_present,True,False,False,1,1,1,1,2
890,920,he/she is finding some liquid,kanewhahthiha,tsinewahthiha,kanewhahthisko'i,unewhahthvhv'i,hinewhahtha,unewhahthvhti,Eventful,newhahth,newahth,ih-vh,r_stem,a_present,True,False,True,1,1,1,1,2
891,921,he/she is taking some liquid somewhere,kanewhitiha,tsinewitiha,kanewhitisko'i,unewhitvhv'i,hinewhita,unewhithti,Eventful,newhit,newit,ih-vh,r_stem,a_present,True,False,False,1,1,1,1,1
891,921,he/she is taking some liquid somewhere,kanewhitiha,tsinewitiha,kanewhitisko'i,unewhitvhv'i,hinewhita,unewhithti,Eventful,newhit,newit,ih-vh,r_stem,a_present,True,False,True,1,1,1,1,1
893,923,he/she lives (in sense of resides now),kanela,tsinela,kanelo'i,,hinelesti,,Eventful,nel,nel,stative,r_stem,a_present,True,False,False,1,1,1,2,1
893,923,he/she lives (in sense of resides now),kanela,tsinela,kanelo'i,,hinelesti,,Eventful,nel,nel,stative,r_stem,a_present,True,False,True,1,1,1,2,1
895,925,it’s freezing,kanestalati'a,tsinestalati'a,kanestalatisko'i,unestalatv'i,hinestalata,unestalatisti,Eventful,nestalat,nestalat,i-a-i,r_stem,a_present,True,False,False,1,1,1,1,1
895,925,it’s freezing,kanestalati'a,tsinestalati'a,kanestalatisko'i,unestalatv'i,hinestalata,unestalatisti,Eventful,nestalat,nestalat,i-a-i,r_stem,a_present,True,False,True,1,1,1,1,1
896,926,it’s hailing,kanesoyhska,,kanesoyhsko'i,unesoyhsv'i,,unesoyhsti,Eventful,anesoyh,,sk-s-a,a_stem,a_present,True,False,False,1,1,1,1,2
896,926,it’s hailing,kanesoyhska,,kanesoyhsko'i,unesoyhsv'i,,unesoyhsti,Eventful,anesoyh,,sk-s-a,a_stem,a_present,True,False,True,1,1,1,1,2
896,926,it’s hailing,kanesoyhska,,kanesoyhsko'i,unesoyhsv'i,,unesoyhsti,Eventful,anesoyh,,sk-s-hst,a_stem,a_present,True,False,False,1,1,1,1,1
896,926,it’s hailing,kanesoyhska,,kanesoyhsko'i,unesoyhsv'i,,unesoyhsti,Eventful,anesoyh,,sk-s-hst,a_stem,a_present,True,False,True,1,1,1,1,1
896,926,it’s hailing,kanesoyhska,,kanesoyhsko'i,unesoyhsv'i,,unesoyhsti,Eventful,anesoyh,,sk-s-la,a_stem,a_present,True,False,False,1,1,1,1,1
896,926,it’s hailing,kanesoyhska,,kanesoyhsko'i,unesoyhsv'i,,unesoyhsti,Eventful,anesoyh,,sk-s-la,a_stem,a_present,True,False,True,1,1,1,1,1
896,926,it’s hailing,kanesoyhska,,kanesoyhsko'i,unesoyhsv'i,,unesoyhsti,Eventful,nesoyh,,sk-s-a,r_stem,a_present,True,False,False,1,1,1,1,2
896,926,it’s hailing,kanesoyhska,,kanesoyhsko'i,unesoyhsv'i,,unesoyhsti,Eventful,nesoyh,,sk-s-a,r_stem,a_present,True,False,True,1,1,1,1,2
896,926,it’s hailing,kanesoyhska,,kanesoyhsko'i,unesoyhsv'i,,unesoyhsti,Eventful,nesoyh,,sk-s-hst,r_stem,a_present,True,False,False,1,1,1,1,1
896,926,it’s hailing,kanesoyhska,,kanesoyhsko'i,unesoyhsv'i,,unesoyhsti,Eventful,nesoyh,,sk-s-hst,r_stem,a_present,True,False,True,1,1,1,1,1
896,926,it’s hailing,kanesoyhska,,kanesoyhsko'i,unesoyhsv'i,,unesoyhsti,Eventful,nesoyh,,sk-s-la,r_stem,a_present,True,False,False,1,1,1,1,1
896,926,it’s hailing,kanesoyhska,,kanesoyhsko'i,unesoyhsv'i,,unesoyhsti,Eventful,nesoyh,,sk-s-la,r_stem,a_present,True,False,True,1,1,1,1,1
899,929,he/she is lying down,kanhka,tsinvka,kanhko'i,,hinhkesti,,Eventful,nh,nhv,stative-k,r_stem,a_present,True,False,False,1,1,1,2,1
899,929,he/she is lying down,kanhka,tsinvka,kanhko'i,,hinhkesti,,Eventful,nh,nhv,stative-k,r_stem,a_present,True,False,True,1,1,1,2,1
899,929,he/she is lying down,kanhka,tsinvka,kanhko'i,,hinhkesti,,Eventful,nh,nv,stative-k,r_stem,a_present,True,False,False,1,1,1,2,1
899,929,he/she is lying down,kanhka,tsinvka,kanhko'i,,hinhkesti,,Eventful,nh,nv,stative-k,r_stem,a_present,True,False,True,1,1,1,2,1
899,929,he/she is lying down,kanhka,tsinvka,kanhko'i,,hinhkesti,,Eventful,nhk,nhvk,stative,r_stem,a_present,True,False,False,1,1,1,2,1
899,929,he/she is lying down,kanhka,tsinvka,kanhko'i,,hinhkesti,,Eventful,nhk,nhvk,stative,r_stem,a_present,True,False,True,1,1,1,2,1
899,929,he/she is lying down,kanhka,tsinvka,kanhko'i,,hinhkesti,,Eventful,nhk,nvk,stative,r_stem,a_present,True,False,False,1,1,1,2,1
899,929,he/she is lying down,kanhka,tsinvka,kanhko'i,,hinhkesti,,Eventful,nhk,nvk,stative,r_stem,a_present,True,False,True,1,1,1,2,1
901,931,he/she is agitating liquid,kanhkwa'eha,tsinhkwa'eha,kanhkwa'esko'i,unhkwa'ehv'i,hinhkwa'vla,unhkwa'ehti,Eventful,nhkwa',nhkwa',apl-active,r_stem,a_present,True,False,False,1,1,1,1,1
901,931,he/she is agitating liquid,kanhkwa'eha,tsinhkwa'eha,kanhkwa'esko'i,unhkwa'ehv'i,hinhkwa'vla,unhkwa'ehti,Eventful,nhkwa',nhkwa',apl-active,r_stem,a_present,True,False,True,1,1,1,1,1
